#1;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#2;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#3;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C);#4;Time;Voltage(V);Curent(A);Capacity(mAh);Batt.Temp(C)
 ;01:51:18;3.300;0.157;661.1;34.1;;;;;;;;;;;;;;;;;;
 ;01:51:19;3.300;0.154;661.2;34.1;;;;;;;;;;;;;;;;;;
 ;01:51:20;3.302;0.149;661.2;34.1;;;;;;;;;;;;;;;;;;
 ;01:51:21;3.301;0.152;661.3;34.1;;;;;;;;;;;;;;;;;;
 ;01:51:22;3.300;0.154;661.3;34.1;;;;;;;;;;;;;;;;;;
 ;01:51:23;3.301;0.150;661.3;34.1;;;;;;;;;;;;;;;;;;
 ;01:51:24;3.301;0.148;661.4;34.1;;;;;;;;;;;;;;;;;;
 ;01:51:25;3.300;0.152;661.4;34.1;;;;;;;;;;;;;;;;;;
 ;01:51:26;3.301;0.149;661.5;34.1;;;;;;;;;;;;;;;;;;
 ;01:51:27;3.301;0.149;661.5;34.1;;;;;;;;;;;;;;;;;;
 ;01:51:28;3.300;0.150;661.5;34.1;;;;;;;;;;;;;;;;;;
 ;01:51:29;3.301;0.146;661.6;34.1;;;;;;;;;;;;;;;;;;
 ;01:51:30;3.300;0.149;661.6;34.1;;;;;;;;;;;;;;;;;;
 ;01:51:31;3.301;0.146;661.7;34.1;;;;;;;;;;;;;;;;;;
 ;01:51:32;3.301;0.148;661.7;34.1;;;;;;;;;;;;;;;;;;
 ;01:51:33;3.300;0.147;661.8;34.1;;;;;;;;;;;;;;;;;;
 ;01:51:34;3.302;0.142;661.8;34.1;;;;;;;;;;;;;;;;;;
 ;01:51:35;3.301;0.146;661.8;34.1;;;;;;;;;;;;;;;;;;
 ;01:51:36;3.300;0.147;661.9;34.1;;;;;;;;;;;;;;;;;;
 ;01:51:37;3.301;0.142;661.9;34.1;;;;;;;;;;;;;;;;;;
 ;01:51:38;3.301;0.144;662.0;34.1;;;;;;;;;;;;;;;;;;
 ;01:51:39;3.300;0.146;662.0;34.1;;;;;;;;;;;;;;;;;;
 ;01:51:40;3.301;0.140;662.0;34.1;;;;;;;;;;;;;;;;;;
 ;01:51:41;3.301;0.142;662.1;34.1;;;;;;;;;;;;;;;;;;
 ;01:51:42;3.300;0.146;662.1;34.1;;;;;;;;;;;;;;;;;;
 ;01:51:43;3.301;0.141;662.2;34.0;;;;;;;;;;;;;;;;;;
 ;01:51:44;3.301;0.139;662.2;34.0;;;;;;;;;;;;;;;;;;
 ;01:51:45;3.300;0.144;662.2;34.0;;;;;;;;;;;;;;;;;;
 ;01:51:46;3.300;0.141;662.3;34.0;;;;;;;;;;;;;;;;;;
 ;01:51:47;3.302;0.137;662.3;34.0;;;;;;;;;;;;;;;;;;
 ;01:51:48;3.301;0.141;662.3;34.0;;;;;;;;;;;;;;;;;;
 ;01:51:49;3.300;0.142;662.4;34.0;;;;;;;;;;;;;;;;;;
 ;01:51:50;3.301;0.136;662.4;34.0;;;;;;;;;;;;;;;;;;
 ;01:51:51;3.302;0.136;662.5;34.0;;;;;;;;;;;;;;;;;;
 ;01:51:52;3.301;0.141;662.5;34.0;;;;;;;;;;;;;;;;;;
 ;01:51:53;3.300;0.142;662.5;34.0;;;;;;;;;;;;;;;;;;
 ;01:51:54;3.301;0.136;662.6;34.0;;;;;;;;;;;;;;;;;;
 ;01:51:55;3.302;0.135;662.6;34.0;;;;;;;;;;;;;;;;;;
 ;01:51:56;3.300;0.139;662.7;34.0;;;;;;;;;;;;;;;;;;
 ;01:51:57;3.300;0.138;662.7;34.0;;;;;;;;;;;;;;;;;;
 ;01:51:58;3.302;0.132;662.7;34.0;;;;;;;;;;;;;;;;;;
 ;01:51:59;3.301;0.135;662.8;34.0;;;;;;;;;;;;;;;;;;
 ;01:52:00;3.300;0.138;662.8;34.0;;;;;;;;;;;;;;;;;;
 ;01:52:01;3.300;0.137;662.8;34.0;;;;;;;;;;;;;;;;;;
 ;01:52:02;3.302;0.131;662.9;34.0;;;;;;;;;;;;;;;;;;
 ;01:52:03;3.301;0.134;662.9;34.0;;;;;;;;;;;;;;;;;;
 ;01:52:04;3.300;0.137;663.0;34.0;;;;;;;;;;;;;;;;;;
 ;01:52:05;3.301;0.132;663.0;34.0;;;;;;;;;;;;;;;;;;
 ;01:52:06;3.302;0.129;663.0;34.0;;;;;;;;;;;;;;;;;;
 ;01:52:07;3.301;0.134;663.1;34.0;;;;;;;;;;;;;;;;;;
 ;01:52:08;3.300;0.136;663.1;34.0;;;;;;;;;;;;;;;;;;
 ;01:52:09;3.301;0.130;663.1;34.0;;;;;;;;;;;;;;;;;;
 ;01:52:10;3.302;0.128;663.2;34.0;;;;;;;;;;;;;;;;;;
 ;01:52:11;3.300;0.133;663.2;34.0;;;;;;;;;;;;;;;;;;
 ;01:52:12;3.300;0.132;663.3;34.0;;;;;;;;;;;;;;;;;;
 ;01:52:13;3.302;0.126;663.3;34.0;;;;;;;;;;;;;;;;;;
 ;01:52:14;3.301;0.129;663.3;34.0;;;;;;;;;;;;;;;;;;
 ;01:52:15;3.300;0.132;663.4;34.0;;;;;;;;;;;;;;;;;;
 ;01:52:16;3.300;0.130;663.4;34.0;;;;;;;;;;;;;;;;;;
 ;01:52:17;3.302;0.125;663.4;34.0;;;;;;;;;;;;;;;;;;
 ;01:52:18;3.301;0.128;663.5;34.0;;;;;;;;;;;;;;;;;;
 ;01:52:19;3.300;0.132;663.5;34.0;;;;;;;;;;;;;;;;;;
 ;01:52:20;3.301;0.127;663.5;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:21;3.302;0.123;663.6;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:22;3.301;0.128;663.6;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:23;3.300;0.130;663.6;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:24;3.301;0.126;663.7;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:25;3.301;0.123;663.7;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:26;3.300;0.127;663.8;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:27;3.301;0.125;663.8;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:28;3.302;0.122;663.8;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:29;3.300;0.126;663.9;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:30;3.300;0.124;663.9;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:31;3.301;0.122;663.9;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:32;3.300;0.125;664.0;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:33;3.301;0.121;664.0;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:34;3.300;0.124;664.0;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:35;3.301;0.121;664.1;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:36;3.301;0.119;664.1;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:37;3.300;0.124;664.1;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:38;3.301;0.121;664.2;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:39;3.301;0.118;664.2;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:40;3.300;0.122;664.2;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:41;3.301;0.119;664.3;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:42;3.301;0.119;664.3;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:43;3.300;0.121;664.3;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:44;3.301;0.116;664.4;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:45;3.301;0.119;664.4;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:46;3.300;0.120;664.4;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:47;3.301;0.115;664.5;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:48;3.301;0.117;664.5;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:49;3.300;0.120;664.5;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:50;3.301;0.115;664.6;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:51;3.301;0.116;664.6;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:52;3.300;0.118;664.6;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:53;3.301;0.113;664.7;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:54;3.301;0.115;664.7;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:55;3.300;0.116;664.7;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:56;3.301;0.112;664.7;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:57;3.301;0.115;664.8;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:58;3.300;0.116;664.8;33.9;;;;;;;;;;;;;;;;;;
 ;01:52:59;3.301;0.111;664.8;33.9;;;;;;;;;;;;;;;;;;
 ;01:53:00;3.301;0.114;664.9;33.9;;;;;;;;;;;;;;;;;;
 ;01:53:01;3.300;0.115;664.9;33.9;;;;;;;;;;;;;;;;;;
 ;01:53:02;3.301;0.109;664.9;33.9;;;;;;;;;;;;;;;;;;
 ;01:53:03;3.301;0.111;665.0;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:04;3.300;0.115;665.0;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:05;3.300;0.112;665.0;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:06;3.302;0.108;665.1;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:07;3.301;0.112;665.1;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:08;3.300;0.114;665.1;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:09;3.301;0.109;665.2;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:10;3.301;0.110;665.2;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:11;3.300;0.112;665.2;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:12;3.301;0.107;665.2;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:13;3.302;0.107;665.3;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:14;3.300;0.111;665.3;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:15;3.300;0.108;665.3;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:16;3.302;0.105;665.4;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:17;3.301;0.109;665.4;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:18;3.300;0.109;665.4;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:19;3.302;0.104;665.5;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:20;3.301;0.107;665.5;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:21;3.300;0.110;665.5;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:22;3.301;0.104;665.5;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:23;3.301;0.104;665.6;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:24;3.300;0.108;665.6;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:25;3.301;0.104;665.6;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:26;3.302;0.102;665.7;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:27;3.300;0.107;665.7;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:28;3.300;0.104;665.7;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:29;3.302;0.101;665.8;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:30;3.300;0.105;665.8;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:31;3.300;0.104;665.8;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:32;3.302;0.100;665.8;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:33;3.301;0.104;665.9;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:34;3.300;0.103;665.9;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:35;3.301;0.100;665.9;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:36;3.301;0.103;666.0;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:37;3.301;0.100;666.0;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:38;3.301;0.103;666.0;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:39;3.301;0.100;666.0;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:40;3.301;0.101;666.1;33.8;;;;;;;;;;;;;;;;;;
 ;01:53:41;3.301;0.100;666.1;33.7;;;;;;;;;;;;;;;;;;
 ;01:53:42;3.301;0.100;666.1;33.7;;;;;;;;;;;;;;;;;;
 ;01:53:43;3.301;0.099;666.1;33.7;;;;;;;;;;;;;;;;;;
 ;01:53:44;3.301;0.099;666.2;33.7;;;;;;;;;;;;;;;;;;
 ;01:53:45;3.301;0.099;666.2;33.7;;;;;;;;;;;;;;;;;;
 ;01:53:46;3.301;0.098;666.2;33.7;;;;;;;;;;;;;;;;;;
 ;01:53:47;3.301;0.099;666.3;33.7;;;;;;;;;;;;;;;;;;
 ;01:53:48;3.301;0.098;666.3;33.7;;;;;;;;;;;;;;;;;;
 ;01:53:49;3.301;0.098;666.3;33.7;;;;;;;;;;;;;;;;;;
 ;01:53:50;3.301;0.097;666.3;33.7;;;;;;;;;;;;;;;;;;
 ;01:53:51;3.301;0.097;666.4;33.7;;;;;;;;;;;;;;;;;;
 ;01:53:52;3.301;0.096;666.4;33.7;;;;;;;;;;;;;;;;;;
 ;01:53:53;3.301;0.097;666.4;33.7;;;;;;;;;;;;;;;;;;
 ;01:53:54;3.301;0.096;666.4;33.7;;;;;;;;;;;;;;;;;;
 ;01:53:55;3.301;0.096;666.5;33.7;;;;;;;;;;;;;;;;;;
 ;01:53:56;3.301;0.095;666.5;33.7;;;;;;;;;;;;;;;;;;
 ;01:53:57;3.301;0.095;666.5;33.7;;;;;;;;;;;;;;;;;;
 ;01:53:58;3.301;0.096;666.6;33.7;;;;;;;;;;;;;;;;;;
 ;01:53:59;3.301;0.094;666.6;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:00;3.301;0.095;666.6;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:01;3.301;0.094;666.6;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:02;3.301;0.093;666.7;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:03;3.301;0.094;666.7;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:04;3.301;0.092;666.7;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:05;3.300;0.095;666.7;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:06;3.301;0.092;666.8;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:07;3.301;0.093;666.8;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:08;3.301;0.091;666.8;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:09;3.300;0.094;666.8;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:10;3.301;0.091;666.9;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:11;3.301;0.092;666.9;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:12;3.301;0.091;666.9;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:13;3.300;0.093;666.9;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:14;3.301;0.090;667.0;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:15;3.301;0.091;667.0;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:16;3.301;0.090;667.0;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:17;3.300;0.091;667.0;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:18;3.301;0.090;667.1;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:19;3.301;0.089;667.1;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:20;3.301;0.089;667.1;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:21;3.301;0.088;667.1;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:22;3.301;0.089;667.2;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:23;3.301;0.087;667.2;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:24;3.300;0.090;667.2;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:25;3.301;0.087;667.2;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:26;3.301;0.089;667.3;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:27;3.301;0.086;667.3;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:28;3.300;0.088;667.3;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:29;3.301;0.086;667.3;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:30;3.301;0.087;667.4;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:31;3.301;0.086;667.4;33.7;;;;;;;;;;;;;;;;;;
 ;01:54:32;3.300;0.087;667.4;33.6;;;;;;;;;;;;;;;;;;
 ;01:54:33;3.301;0.085;667.4;33.6;;;;;;;;;;;;;;;;;;
 ;01:54:34;3.301;0.085;667.5;33.6;;;;;;;;;;;;;;;;;;
 ;01:54:35;3.301;0.085;667.5;33.6;;;;;;;;;;;;;;;;;;
 ;01:54:36;3.301;0.085;667.5;33.6;;;;;;;;;;;;;;;;;;
 ;01:54:37;3.301;0.085;667.5;33.6;;;;;;;;;;;;;;;;;;
 ;01:54:38;3.301;0.084;667.6;33.6;;;;;;;;;;;;;;;;;;
 ;01:54:39;3.301;0.085;667.6;33.6;;;;;;;;;;;;;;;;;;
 ;01:54:40;3.301;0.084;667.6;33.6;;;;;;;;;;;;;;;;;;
 ;01:54:41;3.301;0.084;667.6;33.6;;;;;;;;;;;;;;;;;;
 ;01:54:42;3.301;0.082;667.6;33.6;;;;;;;;;;;;;;;;;;
 ;01:54:43;3.300;0.085;667.7;33.6;;;;;;;;;;;;;;;;;;
 ;01:54:44;3.301;0.082;667.7;33.6;;;;;;;;;;;;;;;;;;
 ;01:54:45;3.301;0.084;667.7;33.6;;;;;;;;;;;;;;;;;;
 ;01:54:46;3.301;0.081;667.7;33.6;;;;;;;;;;;;;;;;;;
 ;01:54:47;3.300;0.084;667.8;33.6;;;;;;;;;;;;;;;;;;
 ;01:54:48;3.301;0.081;667.8;33.6;;;;;;;;;;;;;;;;;;
 ;01:54:49;3.301;0.082;667.8;33.6;;;;;;;;;;;;;;;;;;
 ;01:54:50;3.301;0.081;667.8;33.6;;;;;;;;;;;;;;;;;;
 ;01:54:51;3.300;0.083;667.9;33.6;;;;;;;;;;;;;;;;;;
 ;01:54:52;3.301;0.080;667.9;33.6;;;;;;;;;;;;;;;;;;
 ;01:54:53;3.301;0.081;667.9;33.6;;;;;;;;;;;;;;;;;;
 ;01:54:54;3.301;0.081;667.9;33.6;;;;;;;;;;;;;;;;;;
 ;01:54:55;3.301;0.080;667.9;33.6;;;;;;;;;;;;;;;;;;
 ;01:54:56;3.301;0.081;668.0;33.6;;;;;;;;;;;;;;;;;;
 ;01:54:57;3.301;0.079;668.0;33.6;;;;;;;;;;;;;;;;;;
 ;01:54:58;3.301;0.081;668.0;33.6;;;;;;;;;;;;;;;;;;
 ;01:54:59;3.301;0.078;668.0;33.6;;;;;;;;;;;;;;;;;;
 ;01:55:00;3.300;0.080;668.1;33.6;;;;;;;;;;;;;;;;;;
 ;01:55:01;3.301;0.078;668.1;33.6;;;;;;;;;;;;;;;;;;
 ;01:55:02;3.301;0.079;668.1;33.6;;;;;;;;;;;;;;;;;;
 ;01:55:03;3.301;0.077;668.1;33.6;;;;;;;;;;;;;;;;;;
 ;01:55:04;3.300;0.079;668.1;33.6;;;;;;;;;;;;;;;;;;
 ;01:55:05;3.301;0.077;668.2;33.6;;;;;;;;;;;;;;;;;;
 ;01:55:06;3.301;0.078;668.2;33.6;;;;;;;;;;;;;;;;;;
 ;01:55:07;3.301;0.077;668.2;33.6;;;;;;;;;;;;;;;;;;
 ;01:55:08;3.300;0.078;668.2;33.6;;;;;;;;;;;;;;;;;;
 ;01:55:09;3.301;0.077;668.3;33.6;;;;;;;;;;;;;;;;;;
 ;01:55:10;3.300;0.077;668.3;33.6;;;;;;;;;;;;;;;;;;
 ;01:55:11;3.301;0.077;668.3;33.6;;;;;;;;;;;;;;;;;;
 ;01:55:12;3.301;0.076;668.3;33.6;;;;;;;;;;;;;;;;;;
 ;01:55:13;3.301;0.077;668.3;33.6;;;;;;;;;;;;;;;;;;
 ;01:55:14;3.301;0.076;668.4;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:15;3.301;0.075;668.4;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:16;3.301;0.076;668.4;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:17;3.301;0.075;668.4;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:18;3.301;0.075;668.4;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:19;3.301;0.075;668.5;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:20;3.301;0.075;668.5;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:21;3.301;0.074;668.5;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:22;3.301;0.074;668.5;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:23;3.301;0.074;668.5;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:24;3.301;0.073;668.6;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:25;3.301;0.074;668.6;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:26;3.301;0.073;668.6;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:27;3.301;0.073;668.6;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:28;3.301;0.073;668.7;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:29;3.301;0.073;668.7;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:30;3.301;0.072;668.7;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:31;3.301;0.073;668.7;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:32;3.301;0.072;668.7;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:33;3.301;0.072;668.8;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:34;3.301;0.072;668.8;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:35;3.301;0.072;668.8;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:36;3.301;0.071;668.8;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:37;3.301;0.071;668.8;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:38;3.301;0.071;668.9;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:39;3.301;0.070;668.9;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:40;3.301;0.070;668.9;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:41;3.301;0.070;668.9;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:42;3.301;0.070;668.9;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:43;3.301;0.069;668.9;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:44;3.301;0.070;669.0;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:45;3.301;0.069;669.0;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:46;3.301;0.069;669.0;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:47;3.301;0.069;669.0;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:48;3.301;0.069;669.0;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:49;3.301;0.068;669.1;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:50;3.301;0.069;669.1;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:51;3.301;0.068;669.1;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:52;3.301;0.068;669.1;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:53;3.301;0.068;669.1;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:54;3.301;0.067;669.2;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:55;3.301;0.068;669.2;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:56;3.301;0.067;669.2;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:57;3.301;0.067;669.2;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:58;3.301;0.068;669.2;33.5;;;;;;;;;;;;;;;;;;
 ;01:55:59;3.301;0.066;669.3;33.5;;;;;;;;;;;;;;;;;;
 ;01:56:00;3.301;0.067;669.3;33.5;;;;;;;;;;;;;;;;;;
 ;01:56:01;3.301;0.066;669.3;33.5;;;;;;;;;;;;;;;;;;
 ;01:56:02;3.301;0.066;669.3;33.5;;;;;;;;;;;;;;;;;;
 ;01:56:03;3.301;0.067;669.3;33.5;;;;;;;;;;;;;;;;;;
 ;01:56:04;3.301;0.065;669.3;33.5;;;;;;;;;;;;;;;;;;
 ;01:56:05;3.301;0.065;669.4;33.5;;;;;;;;;;;;;;;;;;
 ;01:56:06;3.301;0.065;669.4;33.5;;;;;;;;;;;;;;;;;;
 ;01:56:07;3.301;0.064;669.4;33.5;;;;;;;;;;;;;;;;;;
 ;01:56:08;3.301;0.065;669.4;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:09;3.301;0.065;669.4;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:10;3.301;0.064;669.5;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:11;3.301;0.064;669.5;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:12;3.301;0.064;669.5;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:13;3.301;0.064;669.5;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:14;3.301;0.064;669.5;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:15;3.301;0.063;669.5;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:16;3.301;0.063;669.6;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:17;3.301;0.063;669.6;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:18;3.301;0.063;669.6;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:19;3.301;0.063;669.6;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:20;3.301;0.063;669.6;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:21;3.301;0.062;669.7;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:22;3.301;0.062;669.7;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:23;3.301;0.062;669.7;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:24;3.301;0.062;669.7;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:25;3.301;0.062;669.7;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:26;3.301;0.062;669.7;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:27;3.301;0.061;669.8;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:28;3.301;0.061;669.8;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:29;3.301;0.061;669.8;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:30;3.301;0.061;669.8;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:31;3.301;0.060;669.8;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:32;3.301;0.061;669.8;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:33;3.301;0.060;669.9;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:34;3.301;0.060;669.9;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:35;3.301;0.060;669.9;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:36;3.301;0.059;669.9;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:37;3.301;0.059;669.9;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:38;3.301;0.059;669.9;33.4;;;;;;;;;;;;;;;;;;
 ;01:56:39;3.301;0.059;670.0;33.4;;;;;;;;;;;;;;;;;;
